,Schofield_et_al,Mele_et_al,Wachutka_et_al,Blumberg_et_al,biotype,gene_id,txtype,nexon,gc_gene,len_gene,gc_exon,len_exon,gc_5utr,len_5utr,gc_cds,len_cds,gc_3utr,len_3utr,gc_intron,len_intron,exonJunDen
ENSG00000123485,-1.5527911118441897,0.07299573111413692,6.748310454957581,-1.4988999055286494,protein_coding,ENSG00000123485,protein_coding,7.0,0.4823687451024292,17866.0,0.4813346547737034,3027.0,0.6515151515151515,66.0,0.4925659472422063,2085.0,0.4417808219178082,876.0,0.4825796886582654,14839.0,1.9821605550049557
ENSG00000123505,-0.6838542577066437,0.29493613472291474,7.808128077236283,0.4874136668075397,protein_coding,ENSG00000123505,nonsense_mediated_decay,6.0,0.4153456837280367,20944.0,0.37648189682793975,3121.0,0.4404761904761905,336.0,0.5170068027210885,147.0,0.3605003790750569,2638.0,0.4221511530045447,17823.0,1.6020506247997437
ENSG00000123545,0.204891924837234,1.3913347731797905,5.904066385427195,-1.6745881782600816,protein_coding,ENSG00000123545,protein_coding,3.0,0.3814853678442346,8577.0,0.3647694225176568,2407.0,0.6111111111111112,90.0,0.4090909090909091,528.0,0.3392956959195081,1789.0,0.3880064829821718,6170.0,0.8309098462816784
ENSG00000123562,2.533750213708056,2.570503652988109,10.086749292407257,1.7447768975536142,protein_coding,ENSG00000123562,protein_coding,4.0,0.3939489691128841,12659.0,0.41475826972010177,1965.0,0.43249427917620137,437.0,0.4636678200692042,867.0,0.3388804841149773,661.0,0.39012530390873373,10694.0,1.5267175572519085
ENSG00000123575,0.6753191431303036,2.218580323216583,8.31823814236891,1.0797185840308134,protein_coding,ENSG00000123575,protein_coding,6.0,0.3704923599320883,29450.0,0.3755246589716684,7624.0,0.7717717717717718,333.0,0.5072836332476436,1167.0,0.3288700195950359,6124.0,0.3687345367909832,21826.0,0.6558237145855194
ENSG00000123595,-1.2165852546011395,0.39528330107147663,7.757648668061995,0.35191664436843373,protein_coding,ENSG00000123595,protein_coding,3.0,0.4160041156112618,21382.0,0.3957822461991172,2039.0,0.6021505376344086,279.0,0.4273927392739274,606.0,0.3292894280762565,1154.0,0.4181357597063537,19343.0,0.9808729769494849
ENSG00000123600,1.1988084320502792,1.5626328710170891,9.697719332733485,-0.9683556606520711,protein_coding,ENSG00000123600,protein_coding,10.0,0.3939164210633912,117398.0,0.4188391539596655,8132.0,0.7446808510638298,141.0,0.4076797385620915,1224.0,0.4140682724988917,6767.0,0.3920615745062508,109266.0,1.1067388096409247
ENSG00000123607,0.3131297348378517,2.810844562112624,7.912962547003868,-0.7223300509367474,protein_coding,ENSG00000123607,nonsense_mediated_decay,29.0,0.3564024249155445,86436.0,0.3960414703110273,5305.0,0.7207207207207207,111.0,0.3986928104575164,3825.0,0.3623082542001461,1369.0,0.3538105039997042,81131.0,5.27803958529689
ENSG00000123636,-0.21047939639968852,1.543002362674524,7.621614588192269,-1.0276799798738314,protein_coding,ENSG00000123636,protein_coding,36.0,0.3616204791139517,297591.0,0.3999751799453959,8058.0,0.4423592493297587,373.0,0.41553367713705264,6399.0,0.31026438569206843,1286.0,0.3605530284976151,289533.0,4.343509555721022
ENSG00000123684,1.822465034745649,1.989802421850264,9.078876936857153,0.354900570956002,protein_coding,ENSG00000123684,protein_coding,8.0,0.3829475299804139,87307.0,0.3865946224109096,7773.0,0.7614678899082569,218.0,0.4177897574123989,1113.0,0.3685190934492394,6442.0,0.3825910931174089,79534.0,0.9005531969638492
ENSG00000123728,0.518837242436512,2.2618636447554934,7.724460226998958,0.34533370072138414,protein_coding,ENSG00000123728,protein_coding,6.0,0.3776508476636082,16457.0,0.3642621969470218,3341.0,0.622107969151671,389.0,0.4209039548022599,354.0,0.31793687451886066,2598.0,0.3810612991765782,13116.0,1.4965579167913798
ENSG00000123737,1.4021218384363752,1.567679294719508,8.389665729400775,0.09731578906818701,protein_coding,ENSG00000123737,nonsense_mediated_decay,11.0,0.3770940824256322,15699.0,0.3709428129829985,3882.0,0.6372549019607843,102.0,0.43895747599451296,729.0,0.34578826614224845,3051.0,0.3791148345603791,11817.0,2.5759917568263777
ENSG00000123739,2.443076151362673,2.678857283834394,10.096251614639275,0.423274298754794,protein_coding,ENSG00000123739,protein_coding,4.0,0.3898516084055373,20082.0,0.4027591492623108,5219.0,0.7509578544061303,261.0,0.5087719298245614,570.0,0.3682771194165907,4388.0,0.3853192491421651,14863.0,0.5748227629814141
ENSG00000123908,0.11296696495817567,1.5058719646000711,6.855269517886802,-1.858424448315999,protein_coding,ENSG00000123908,protein_coding,19.0,0.5118377526455256,115478.0,0.4663926002055498,14595.0,0.8661417322834646,127.0,0.5670542635658915,2580.0,0.4402759084791386,11888.0,0.5184124183460048,100883.0,1.2332990750256938
ENSG00000123975,-0.20107853047320917,0.9021672469045116,7.180176238172293,0.3499859516568497,protein_coding,ENSG00000123975,protein_coding,3.0,0.3842802686512979,5509.0,0.41396103896103903,616.0,0.6122448979591837,98.0,0.4375,240.0,0.3237410071942446,278.0,0.3805436337625179,4893.0,3.2467532467532467
ENSG00000123983,1.1212475401066764,1.9397661864453246,8.740948483596018,0.7473965668089786,protein_coding,ENSG00000123983,protein_coding,17.0,0.3942275489211042,83604.0,0.3743948359332975,5577.0,0.6083916083916084,429.0,0.4049930651872399,2163.0,0.3185929648241206,2985.0,0.3956450972099401,78027.0,2.8689259458490226
ENSG00000124067,-0.27395354351799833,2.6365887387976614,8.827029388217131,-2.452032172033464,protein_coding,ENSG00000124067,protein_coding,23.0,0.5673843225883193,25221.0,0.610492505353319,4670.0,0.8,40.0,0.6020220588235294,3264.0,0.6251830161054173,1366.0,0.5575884385188069,20551.0,4.7109207708779435
ENSG00000124092,2.1508195982121325,2.951817160616727,9.554343954885013,-0.2234130712641434,protein_coding,ENSG00000124092,protein_coding,12.0,0.4499348020039805,29142.0,0.5080710250201775,2478.0,0.6703296703296703,91.0,0.5073704232049453,2103.0,0.4612676056338028,284.0,0.4445319531953195,26664.0,4.43906376109766
ENSG00000124151,-0.5732521910934227,1.3242230391011822,7.975288993102812,-0.8741154761651481,protein_coding,ENSG00000124151,protein_coding,23.0,0.4115210406101196,154986.0,0.42670518779047856,7961.0,0.5584415584415584,231.0,0.4676023391812866,4275.0,0.3672937771345876,3455.0,0.41069886073796974,147025.0,2.7634719256374827
ENSG00000124160,0.06274342923734551,0.5903094668995885,6.54753712006665,-2.0454661287300575,protein_coding,ENSG00000124160,protein_coding,8.0,0.4179207510699986,28972.0,0.5201612903225806,3224.0,0.7028571428571428,175.0,0.5465517241379311,1740.0,0.4606569900687548,1309.0,0.4051188441820724,25748.0,2.1712158808933
ENSG00000124164,0.9808661701215259,2.4799314710204277,6.904208114629194,-2.8170858703890036,protein_coding,ENSG00000124164,protein_coding,6.0,0.4285898676992578,61980.0,0.4445564516129033,7936.0,0.7366863905325444,338.0,0.4562841530054645,732.0,0.4289251383629479,6866.0,0.4262452816223818,54044.0,0.6300403225806451
ENSG00000124171,-1.9475841058488614,-0.34893682472715004,6.7385435986917575,-1.5855666105182677,protein_coding,ENSG00000124171,protein_coding,3.0,0.4092952926664279,25131.0,0.5019157088122606,522.0,0.7704918032786885,122.0,0.4339080459770115,348.0,0.3269230769230769,52.0,0.4073306513877037,24609.0,3.8314176245210727
ENSG00000124177,0.10648233046998125,1.0324076918738987,7.057864319251967,-1.8398504626126386,protein_coding,ENSG00000124177,protein_coding,37.0,0.4108925310340045,216295.0,0.4710327455919395,10719.0,0.3606557377049181,61.0,0.5012272950417279,8148.0,0.3756972111553785,2510.0,0.4077567420321439,205576.0,3.358522250209908
ENSG00000124181,1.2334279437484703,3.6455719761828265,8.58066638795015,-1.279392552667531,protein_coding,ENSG00000124181,protein_coding,32.0,0.5308492201039862,40390.0,0.5525354969574037,7395.0,0.8049382716049382,405.0,0.5680351148980118,3873.0,0.5004812319538018,3117.0,0.5259887861797242,32995.0,4.192021636240703
ENSG00000124193,0.16748638996564932,2.154201671551995,6.87630333832695,-1.203755384890768,protein_coding,ENSG00000124193,protein_coding,6.0,0.41824196597353497,6348.0,0.3983459682977257,4353.0,0.7101449275362319,138.0,0.514975845410628,1035.0,0.3468553459119497,3180.0,0.4616541353383459,1995.0,1.1486331265793706
ENSG00000124198,0.3770682063840611,1.6318701008458014,7.2446308060238875,-0.4827362111319155,protein_coding,ENSG00000124198,protein_coding,39.0,0.4325335049529061,114983.0,0.44181153803565504,9031.0,0.8100558659217877,179.0,0.4798432250839866,5358.0,0.3646250715512307,3494.0,0.4317426759287225,105952.0,4.207728933672905
ENSG00000124201,-1.2572176597999811,-0.04017663789088521,6.753679564181315,-2.7272530669989163,protein_coding,ENSG00000124201,protein_coding,15.0,0.4585361033571305,40481.0,0.5214899713467048,5235.0,0.7246696035242289,454.0,0.5032782585890375,3813.0,0.4979338842975207,968.0,0.44918572320263295,35246.0,2.6743075453677174
ENSG00000124207,2.817572097205715,2.784719289272062,8.745426595863508,1.0601514013444775,protein_coding,ENSG00000124207,protein_coding,24.0,0.4132702356304841,50715.0,0.39664642960393176,3459.0,0.6666666666666666,189.0,0.3868267831149928,2748.0,0.3505747126436782,522.0,0.4144870492635856,47256.0,6.6493206128939
ENSG00000124209,-0.8282807609121523,1.5046403908569939,6.831073724503391,-1.5530047864936303,protein_coding,ENSG00000124209,protein_coding,7.0,0.4144965653279809,57793.0,0.4006473240087851,8651.0,0.7977099236641222,262.0,0.4393162393162393,585.0,0.3844182470527934,7804.0,0.41693459769647145,49142.0,0.6935614379840481
ENSG00000124214,1.4377870211096422,1.697095154486451,8.490923128497982,-0.7985631636699373,protein_coding,ENSG00000124214,protein_coding,14.0,0.4320462754401632,75029.0,0.4695982627578719,3684.0,0.5888077858880778,411.0,0.4901960784313725,1734.0,0.414554905782976,1539.0,0.43010722545378094,71345.0,3.5287730727470135
ENSG00000124226,0.8888114252808466,2.724969695467491,8.75652375528452,0.9789818446280958,protein_coding,ENSG00000124226,nonsense_mediated_decay,6.0,0.4655467946520397,17502.0,0.4803117309269893,2438.0,0.75,36.0,0.68,150.0,0.4626998223801066,2252.0,0.4631571959638874,15064.0,2.050861361771944
ENSG00000124228,1.5121257299411426,2.5351339259464667,8.099053226672629,1.1025978472408844,protein_coding,ENSG00000124228,protein_coding,21.0,0.4904967515435213,24781.0,0.5239509840326773,2693.0,0.639344262295082,61.0,0.5336679213718111,2391.0,0.3983402489626556,241.0,0.4864179645056139,22088.0,7.426661715558857
ENSG00000124275,0.020982160569551683,2.009936409201061,7.664556992164391,-0.7683790193149425,protein_coding,ENSG00000124275,protein_coding,15.0,0.3953343118578433,32021.0,0.4221136224801466,3274.0,0.5666666666666667,30.0,0.4674012855831038,2178.0,0.325515947467167,1066.0,0.39228441228649946,28747.0,4.276114844227245
ENSG00000124279,-1.3149120443249707,1.1556309458297331,7.083951911643177,-0.438760790725859,protein_coding,ENSG00000124279,protein_coding,7.0,0.3769877443532868,9873.0,0.3879062114356232,2431.0,0.4156626506024096,166.0,0.4027149321266969,1989.0,0.2644927536231884,276.0,0.3734211233539371,7442.0,2.4681201151789387
ENSG00000124380,1.3423556216162051,2.9799717238767607,7.955213677297999,1.4982847470235812,protein_coding,ENSG00000124380,protein_coding,6.0,0.4076766244127294,11281.0,0.3796491228070176,1425.0,0.5517241379310345,29.0,0.4957264957264957,468.0,0.3157327586206897,928.0,0.4117288961038961,9856.0,3.5087719298245608
ENSG00000124383,-0.46623732945291224,0.7743604682505858,7.778470160142414,1.130670407704909,protein_coding,ENSG00000124383,protein_coding,11.0,0.40209574686665295,19468.0,0.38724584103512016,2164.0,0.5625,32.0,0.3919843597262952,2046.0,0.20930232558139536,86.0,0.4039528432732316,17304.0,4.621072088724584
ENSG00000124486,1.7387462232294395,1.688206772311739,8.070882103066339,0.015736250766777454,protein_coding,ENSG00000124486,protein_coding,45.0,0.3854103946802527,151135.0,0.41042812724228656,12543.0,0.6488456865127582,823.0,0.4122635355512068,7665.0,0.3585696670776819,4055.0,0.3831462133456476,138592.0,3.5079327114725345
ENSG00000124532,1.7136078429514514,3.596459729830421,8.163278401499284,-0.15341167741167822,protein_coding,ENSG00000124532,protein_coding,9.0,0.39296603255035,23287.0,0.4043444124574719,3821.0,0.6906474820143885,139.0,0.4737732656514382,1182.0,0.3556,2500.0,0.3907325593342238,19466.0,2.093692750588851
ENSG00000124535,0.11356715704707816,2.1445828740664576,8.50469816981966,-0.38487680243658384,protein_coding,ENSG00000124535,protein_coding,7.0,0.4370125831299938,20901.0,0.5023155294844087,3239.0,0.8051948051948052,231.0,0.5403587443946188,1338.0,0.429940119760479,1670.0,0.4250368021741592,17662.0,1.8524235875270143
ENSG00000124541,0.8864721089708383,1.5976749796975545,7.947120718079655,1.1653349715192027,protein_coding,ENSG00000124541,protein_coding,7.0,0.5001880406167732,7977.0,0.5274725274725275,1183.0,0.625,32.0,0.5346153846153846,780.0,0.5040431266846361,371.0,0.4954371504268472,6794.0,5.07185122569738
ENSG00000124570,2.3420995648327843,3.847883356643459,10.871731723563407,0.41072830481336986,protein_coding,ENSG00000124570,protein_coding,8.0,0.4722650552198375,23995.0,0.5397838899803536,2036.0,0.6031331592689295,766.0,0.4925634295713036,1143.0,0.5826771653543307,127.0,0.4660048271779225,21959.0,3.43811394891945
ENSG00000124571,1.8480970902320077,3.0608366137108325,9.041639065175529,-0.731443350945435,protein_coding,ENSG00000124571,protein_coding,32.0,0.43772460664742574,53705.0,0.4871313169265452,5323.0,0.7298850574712644,174.0,0.4755186721991701,3615.0,0.4869621903520209,1534.0,0.43228886776073744,48382.0,5.823783580687582
ENSG00000124608,0.662752389364824,2.2081129863617464,8.047122630326612,-1.0482778323738782,protein_coding,ENSG00000124608,protein_coding,22.0,0.5442977355134433,14617.0,0.5769070446019174,4798.0,0.5833333333333334,24.0,0.6169709263015551,2958.0,0.5115638766519823,1816.0,0.5283633771259802,9819.0,4.376823676531888
ENSG00000124641,0.48697174437040686,1.7988902348438032,8.399962436071998,0.16909413562851008,protein_coding,ENSG00000124641,protein_coding,4.0,0.4657291270746231,15786.0,0.4733656174334141,2478.0,0.5619834710743802,121.0,0.5508607198748043,639.0,0.4383003492433062,1718.0,0.464307183648933,13308.0,1.2106537530266344
ENSG00000124688,-1.472128945698427,-0.3077302332877648,6.452201498631476,1.2331852018583176,protein_coding,ENSG00000124688,protein_coding,4.0,0.4934973637961336,11380.0,0.5280158206987475,1517.0,0.6,210.0,0.5504885993485342,921.0,0.4352331606217617,386.0,0.4881881780391362,9863.0,1.977587343441002
ENSG00000124733,3.016933055916407,3.135160576355929,9.300154298528792,2.6519669273554887,protein_coding,ENSG00000124733,protein_coding,4.0,0.545130890052356,4775.0,0.5446494464944649,1355.0,0.5347826086956522,460.0,0.5703275529865125,519.0,0.5212765957446809,376.0,0.5453216374269005,3420.0,2.2140221402214024
ENSG00000124767,2.3911490538182014,4.832895751186245,10.087423640022887,1.9741694317330671,protein_coding,ENSG00000124767,protein_coding,6.0,0.3980015429264171,27221.0,0.3943452380952381,2016.0,0.6153846153846154,91.0,0.4432432432432433,555.0,0.35985401459854016,1370.0,0.3982939892878397,25205.0,2.4801587301587302
ENSG00000124782,-0.7688133867721352,0.21075167470488307,8.299661965394536,-2.5555023139386797,protein_coding,ENSG00000124782,protein_coding,13.0,0.4558811276211637,144020.0,0.5511884057971015,8625.0,0.5208333333333334,384.0,0.6244023713903232,5229.0,0.4279548472775565,3012.0,0.4498098157243621,135395.0,1.391304347826087
ENSG00000124784,0.676041687379739,1.707774494823524,8.256780412999795,0.7611580576148118,protein_coding,ENSG00000124784,protein_coding,17.0,0.3986184909670563,28230.0,0.4251401120896717,2498.0,0.6410256410256411,195.0,0.4241359109548916,1707.0,0.3573825503355705,596.0,0.3960438364682108,25732.0,6.405124099279424
ENSG00000124789,-0.8648591836051853,0.43693682646309695,7.6627438710186695,-0.99833874796019,protein_coding,ENSG00000124789,protein_coding,21.0,0.4018300653594771,91800.0,0.4445018069179143,5811.0,0.7203579418344519,447.0,0.4423523942352394,4302.0,0.3370998116760829,1062.0,0.3989463768621568,85989.0,3.4417484081913616
ENSG00000124795,2.3703456524612814,3.7267505807661823,8.175630342659485,1.0583754171211182,protein_coding,ENSG00000124795,protein_coding,11.0,0.39148287477563865,40671.0,0.3679185232336092,3142.0,0.7483870967741936,155.0,0.398936170212766,1128.0,0.3173749327595481,1859.0,0.39345572757067865,37529.0,3.182686187141948
ENSG00000124831,1.886901267686492,2.443708219995931,8.695051559077402,-1.2668561658011162,protein_coding,ENSG00000124831,protein_coding,24.0,0.4619134476200367,154057.0,0.4723851417399805,4092.0,0.8448275862068966,58.0,0.4976599063962559,1923.0,0.4391283751776409,2111.0,0.4616277131330644,149965.0,5.620723362658846
ENSG00000124920,0.751806465133647,2.72741515061125,9.423179008999437,-2.5505749592404015,protein_coding,ENSG00000124920,protein_coding,27.0,0.5993030387510454,35870.0,0.6048591192846297,5927.0,0.84375,96.0,0.6325231481481481,3456.0,0.5549473684210526,2375.0,0.5982032528470761,29943.0,4.386704909735109
ENSG00000124942,1.1272370619248144,1.7728287603073845,7.711244161771362,0.4869169646689652,protein_coding,ENSG00000124942,protein_coding,6.0,0.4982031063743366,113251.0,0.5908203125,1024.0,0.6991525423728814,236.0,0.6155555555555555,450.0,0.4822485207100592,338.0,0.4973580332718508,112227.0,4.8828125
ENSG00000125107,1.9311535305202259,2.1918707590986024,7.972253079498025,-1.2531758087453246,protein_coding,ENSG00000125107,protein_coding,49.0,0.4142669918817576,109876.0,0.4506004042325526,8411.0,0.5311355311355311,273.0,0.4516898050764269,7131.0,0.42105263157894735,1007.0,0.4112551126004041,101465.0,5.7068125074307465
ENSG00000125149,-1.2792837574788687,0.3440118747113444,7.451356698415159,-1.998819530053598,protein_coding,ENSG00000125149,protein_coding,16.0,0.4782631251296949,38552.0,0.5071553228621292,2865.0,0.7234042553191491,188.0,0.4720252167060678,1269.0,0.5099431818181818,1408.0,0.4759436209263878,35687.0,5.235602094240837
ENSG00000125166,2.853995647176393,3.448273268700244,10.28329074092987,0.3481294976655602,protein_coding,ENSG00000125166,protein_coding,10.0,0.4413668800117708,27186.0,0.5002065262288311,2421.0,0.6818181818181818,88.0,0.5297757153905646,1293.0,0.4480769230769231,1040.0,0.4356147789218655,24765.0,3.717472118959108
ENSG00000125257,2.2508251778487836,2.857213940795701,7.966329388387716,-0.03862426440742979,protein_coding,ENSG00000125257,nonsense_mediated_decay,33.0,0.42337697385474704,281619.0,0.4323448387619511,6171.0,0.7888198757763976,161.0,0.45027049521431545,2403.0,0.4044912669808705,3607.0,0.4231760622694665,275448.0,5.1855452924971654
ENSG00000125304,2.251491878645196,3.051077267567552,9.398062124692006,1.6239227196023829,protein_coding,ENSG00000125304,protein_coding,19.0,0.3933270165737275,64379.0,0.4460860549507517,3858.0,0.5294573643410853,1290.0,0.4262048192771085,1992.0,0.328125,576.0,0.38996381421324827,60521.0,4.665629860031103
ENSG00000125319,-1.22431729826094,0.06239930726235261,7.221097936226698,-2.2285564055273746,protein_coding,ENSG00000125319,protein_coding,10.0,0.5022604637596617,20571.0,0.5713761467889908,2725.0,0.6835443037974683,237.0,0.5570987654320988,1944.0,0.5735294117647058,544.0,0.4917068250588367,17846.0,3.3027522935779823
ENSG00000125386,-0.4306061279638846,0.42950527523166654,6.690607877128486,-1.3496002397334765,protein_coding,ENSG00000125386,protein_coding,21.0,0.4559219622100466,195290.0,0.5656090071647901,4885.0,0.7929824561403509,285.0,0.5501319261213721,4548.0,0.6730769230769231,52.0,0.4531078490585856,190405.0,4.094165813715455
ENSG00000125445,2.0837069493660043,3.5795615331478516,7.8482707059683285,2.3654740458282646,protein_coding,ENSG00000125445,protein_coding,5.0,0.5006669630947087,4498.0,0.510797342192691,1204.0,0.7272727272727273,22.0,0.5390946502057613,729.0,0.4547461368653422,453.0,0.4969641772920462,3294.0,3.3222591362126246
ENSG00000125447,0.7310528716721862,2.058964552493585,8.788109536563427,-1.6123424150902044,protein_coding,ENSG00000125447,protein_coding,17.0,0.5161866222328018,25206.0,0.5654952076677316,4069.0,0.6359447004608295,217.0,0.5810313075506446,2172.0,0.5363095238095238,1680.0,0.5066944221034205,21137.0,3.9321700663553703
ENSG00000125450,0.7718433320683902,2.746107062006174,7.84584816878207,0.9185497295430719,protein_coding,ENSG00000125450,protein_coding,19.0,0.481283244680851,30080.0,0.5152367557430848,2133.0,0.6746987951807228,83.0,0.5185185185185185,1971.0,0.26582278481012656,79.0,0.4786918094965471,27947.0,8.438818565400844
ENSG00000125482,-0.8212534940181837,0.9089699115458975,7.2248828129649185,-0.9032436134232189,protein_coding,ENSG00000125482,protein_coding,10.0,0.4482813697929977,31304.0,0.4320224719101123,1780.0,0.4958333333333334,240.0,0.4279624893435635,1173.0,0.4032697547683924,367.0,0.4492616176669828,29524.0,5.056179775280898
ENSG00000125484,-1.469130202068591,0.3020542278792759,7.108729960927816,-1.4404517817185643,protein_coding,ENSG00000125484,protein_coding,5.0,0.41878317680686,24490.0,0.4339294008360428,8612.0,0.7555555555555555,135.0,0.5083029566626165,2469.0,0.3961384820239681,6008.0,0.4105680816223706,15878.0,0.4644681839294008
ENSG00000125485,-0.30650189127775473,0.877611031684987,6.5528865155301395,-1.7572376354382115,protein_coding,ENSG00000125485,protein_coding,20.0,0.4473225243847297,77405.0,0.5079746558881363,4577.0,0.6052631578947368,152.0,0.5223004694835681,2556.0,0.4804708400214018,1869.0,0.4435107376283847,72828.0,4.151190736290147
ENSG00000125505,1.2247811943955893,3.0824553641472434,9.836018146403624,-1.8353708082534044,protein_coding,ENSG00000125505,protein_coding,7.0,0.5503339404978749,16470.0,0.6373937677053825,2471.0,0.653125,640.0,0.6641666666666667,1200.0,0.5705229793977813,631.0,0.5349667833416673,13999.0,2.4281667341157425
ENSG00000125630,-0.264391176954607,0.3895216580052194,7.330039742521114,-0.7656387556036388,protein_coding,ENSG00000125630,protein_coding,12.0,0.42169939834260417,35236.0,0.4609957669824632,4961.0,0.6196078431372549,765.0,0.45801801801801795,2775.0,0.38142153413089375,1421.0,0.4152601156069364,30275.0,2.217294900221729
ENSG00000125633,-0.5151916032346938,1.634052950391422,7.170237525817813,-1.566977055888537,protein_coding,ENSG00000125633,protein_coding,24.0,0.4277692182938696,98656.0,0.4604118329466357,6896.0,0.7246376811594203,138.0,0.4595879556259905,1893.0,0.4532374100719425,4865.0,0.4253160418482999,91760.0,3.335266821345708
ENSG00000125637,0.9449708592232463,1.6950098624178023,8.436826435868856,-1.6721884375470055,protein_coding,ENSG00000125637,protein_coding,17.0,0.5181920903954802,35400.0,0.5397009079579846,11234.0,0.591715976331361,169.0,0.606355382619974,3084.0,0.5128430021300588,7981.0,0.5081933294711578,24166.0,1.424247819120527
ENSG00000125651,1.407570294781405,2.8211900436524333,7.950659224369599,0.960130516858968,protein_coding,ENSG00000125651,protein_coding,13.0,0.5422644007945266,13593.0,0.584703947368421,2432.0,0.6627218934911243,169.0,0.6010296010296011,1554.0,0.5303244005641748,709.0,0.5330167547710779,11161.0,4.934210526315789
ENSG00000125676,1.9717550570820157,2.9924101895232145,8.99729343483872,0.4904446343839494,protein_coding,ENSG00000125676,protein_coding,39.0,0.38089127743727547,132484.0,0.3832142857142857,5600.0,0.5333333333333333,30.0,0.39167712254286907,4782.0,0.32614213197969544,788.0,0.3807887519308975,126884.0,6.7857142857142865
ENSG00000125686,0.20439116292978027,1.3312475549041813,6.903125866357013,-1.3682936740788845,protein_coding,ENSG00000125686,protein_coding,18.0,0.45008939213349225,46984.0,0.45017421602787455,2870.0,0.5970873786407767,206.0,0.4524236983842011,1671.0,0.4159113796576032,993.0,0.4500838736002176,44114.0,5.923344947735193
ENSG00000125691,3.131548329729257,4.877868558451782,9.16159890775732,1.9975953565693982,protein_coding,ENSG00000125691,protein_coding,4.0,0.4418327371827627,5871.0,0.4707207207207208,444.0,0.36,25.0,0.5130434782608696,345.0,0.3108108108108108,74.0,0.43946932006633505,5427.0,6.756756756756758
ENSG00000125733,-0.5906362207304274,2.3137857695928292,8.491057277132114,-0.2718783666215353,protein_coding,ENSG00000125733,protein_coding,14.0,0.5405863288155569,13576.0,0.5602489995553579,2249.0,0.5356037151702786,646.0,0.5768645357686454,1314.0,0.5397923875432526,289.0,0.5366822636179042,11327.0,5.780346820809249
ENSG00000125753,1.4329059731369165,2.7538748380079054,8.572893859160866,0.16058921073713237,protein_coding,ENSG00000125753,protein_coding,13.0,0.5418097923609331,19505.0,0.5958965209634255,2242.0,0.7201365187713311,293.0,0.636920384951881,1143.0,0.4925558312655087,806.0,0.5347853791345653,17263.0,5.352363960749331
ENSG00000125755,1.2610192372587352,3.2902608183751294,8.380301321323541,-2.3085341393237746,protein_coding,ENSG00000125755,protein_coding,27.0,0.515651120026747,47856.0,0.6095351609058403,4195.0,0.7020408163265306,245.0,0.6044444444444445,3825.0,0.584,125.0,0.5066306314559905,43661.0,6.1978545887961864
ENSG00000125779,-0.35171864463924785,1.3049504030668049,7.562876377175152,-1.4307507139608138,protein_coding,ENSG00000125779,protein_coding,7.0,0.4475341028331584,38120.0,0.5046728971962616,4815.0,0.5176848874598071,311.0,0.43333333333333335,840.0,0.5199235807860262,3664.0,0.4392733823750188,33305.0,1.2461059190031152
ENSG00000125818,1.971184847326621,2.8883762098133627,8.225239492283526,-1.1304239046472753,protein_coding,ENSG00000125818,nonsense_mediated_decay,10.0,0.44609395427210136,68842.0,0.5620860927152318,2416.0,0.6178010471204188,191.0,0.5744949494949495,792.0,0.5478018143754362,1433.0,0.44187516936139465,66426.0,3.7251655629139067
ENSG00000125826,0.6913554919310606,2.2569510580181475,9.600747563897702,-0.8973197422036474,protein_coding,ENSG00000125826,nonsense_mediated_decay,12.0,0.5067853558493695,22917.0,0.6471656976744186,2752.0,0.7274011299435028,708.0,0.655786350148368,1011.0,0.5837366892545982,1033.0,0.4876270766179023,20165.0,3.9970930232558137
ENSG00000125827,1.709268575997505,2.5195671485854176,8.808004118549103,-0.13414281651878043,protein_coding,ENSG00000125827,protein_coding,8.0,0.37698038476046775,42416.0,0.413403244306079,6103.0,0.7364864864864865,148.0,0.5247619047619048,1050.0,0.3798165137614679,4905.0,0.3708589210475587,36313.0,1.1469768966082254
ENSG00000125835,1.9664120089609798,4.580207404788058,8.67192808979572,2.525036224849709,protein_coding,ENSG00000125835,protein_coding,7.0,0.4619305856832972,9220.0,0.5779896013864818,1154.0,0.6073619631901841,163.0,0.5977011494252874,696.0,0.5152542372881356,295.0,0.4453260600049591,8066.0,5.1993067590987865
ENSG00000125844,1.3208023536592928,1.7379687839676716,8.609623002162689,-0.9686263313307899,protein_coding,ENSG00000125844,protein_coding,25.0,0.5251100294383398,68618.0,0.5967265897504695,3727.0,0.7197231833910035,289.0,0.5923653715064758,2934.0,0.5515873015873016,504.0,0.5209967483934598,64891.0,6.439495572846794
ENSG00000125863,1.294194309759318,3.8999783011045737,8.142620354210392,-1.6265746485953516,protein_coding,ENSG00000125863,protein_coding,6.0,0.3818269404467996,33214.0,0.3787607983318439,6714.0,0.4141546526867628,763.0,0.4279042615294805,1713.0,0.3525247758376593,4238.0,0.3826037735849057,26500.0,0.7447125409591897
ENSG00000125871,-0.19793089119545196,1.701398089102212,8.320826925941953,-0.4386555150615023,protein_coding,ENSG00000125871,protein_coding,5.0,0.4267360325718163,22105.0,0.44016136261766026,2231.0,0.4808743169398907,183.0,0.44251207729468606,1035.0,0.43040473840078974,1013.0,0.42522894233672137,19874.0,1.7929179740026897
